ts,combustible,precio
2026-08-18T21:11Z,g95e5,1.669
2026-08-18T21:11Z,gA,1.759
2026-08-18T21:11Z,g98e5,1.759
2026-08-18T21:11Z,bio,1.669
2026-08-20T11:15Z,g95e5,1.679
2026-08-20T11:15Z,gA,1.769
2026-08-20T11:15Z,g98e5,1.769
2026-08-20T11:15Z,bio,1.679
2026-08-22T14:09Z,g95e5,1.699
2026-08-22T14:09Z,gA,1.789
2026-08-22T14:09Z,g98e5,1.789
2026-08-22T14:09Z,bio,1.699
2026-08-24T19:20Z,g95e5,1.709
2026-08-24T19:20Z,gA,1.799
2026-08-24T19:20Z,g98e5,1.799
2026-08-24T19:20Z,bio,1.709
2026-08-27T23:17Z,g95e5,1.679
2026-08-27T23:17Z,gA,1.759
2026-08-27T23:17Z,g98e5,1.769
2026-08-27T23:17Z,bio,1.669
