ts,combustible,precio
2026-08-21T10:17Z,g95e5,1.824
2026-08-21T10:17Z,gA,1.994
2026-08-21T10:17Z,gP,2.074
2026-08-21T10:17Z,g98e5,1.924
2026-08-28T19:40Z,gP,2.064
2026-08-28T19:40Z,g98e5,1.914
2026-08-31T10:09Z,g95e5,1.854
2026-08-31T10:09Z,gA,1.999
2026-08-31T10:09Z,gP,2.069
2026-08-31T10:09Z,g98e5,1.944
2026-09-01T12:09Z,g95e5,1.895
2026-09-01T12:09Z,gA,1.858
2026-09-01T12:09Z,gP,1.928
2026-09-01T12:09Z,g98e5,1.985
2026-09-03T11:47Z,g95e5,1.899
2026-09-03T11:47Z,gA,1.894
2026-09-03T11:47Z,gP,1.964
2026-09-03T11:47Z,g98e5,1.989
2026-09-04T11:48Z,g95e5,1.929
2026-09-04T11:48Z,gA,1.934
2026-09-04T11:48Z,gP,2.004
2026-09-04T11:48Z,g98e5,2.019
2026-09-05T10:58Z,g95e5,1.939
2026-09-05T10:58Z,gA,1.938
