ts,combustible,precio
2026-08-16T16:10Z,gA,1.895
2026-08-16T19:12Z,gA,1.885
2026-08-17T09:27Z,g95e5,1.815
2026-08-17T09:27Z,gA,1.895
2026-08-17T13:30Z,g95e5,1.805
2026-08-17T13:30Z,gA,1.885
2026-08-17T22:11Z,g95e5,1.815
2026-08-17T22:11Z,gA,1.889
2026-08-17T22:11Z,gP,1.949
2026-08-17T22:11Z,g98e5,1.935
2026-08-18T07:28Z,gA,1.899
2026-08-18T08:20Z,g95e5,1.825
2026-08-18T10:15Z,gA,1.889
2026-08-18T11:14Z,g95e5,1.815
2026-08-18T16:16Z,g95e5,1.825
2026-08-18T19:19Z,g95e5,1.815
2026-08-18T22:09Z,gA,1.899
2026-08-18T22:09Z,gP,1.959
2026-08-19T09:20Z,g95e5,1.825
2026-08-19T09:20Z,gA,1.909
