ts,id,combustible,precio
2026-09-26T00:59Z,525,g95e5,1.999
2026-09-26T00:59Z,1171,g95e5,1.797
2026-09-26T00:59Z,1171,gA,1.769
2026-09-26T00:59Z,2414,g95e5,2.015
2026-09-26T00:59Z,2414,gA,2.069
2026-09-26T00:59Z,2414,gP,2.159
2026-09-26T00:59Z,2414,g98e5,2.155
2026-09-26T00:59Z,3092,gA,1.739
2026-09-26T00:59Z,3098,g95e5,1.805
2026-09-26T00:59Z,3445,g95e5,2.099
2026-09-26T00:59Z,3445,gA,2.029
2026-09-26T00:59Z,3445,g98e5,2.289
2026-09-26T00:59Z,3691,g95e5,2.039
2026-09-26T00:59Z,3691,gA,1.989
2026-09-26T00:59Z,3691,g98e5,2.139
2026-09-26T00:59Z,4281,g95e5,2.024
2026-09-26T00:59Z,4281,gA,2.014
2026-09-26T00:59Z,4281,gP,2.119
2026-09-26T00:59Z,5223,g95e5,2.069
2026-09-26T00:59Z,5223,gA,2.049
2026-09-26T00:59Z,5301,gA,2.025
2026-09-26T00:59Z,5614,g95e5,1.999
2026-09-26T00:59Z,5614,g98e5,2.139
2026-09-26T00:59Z,5630,gA,1.749
2026-09-26T00:59Z,5630,gP,1.769
2026-09-26T00:59Z,5769,g95e5,1.989
2026-09-26T00:59Z,5769,gA,1.999
2026-09-26T00:59Z,6816,g95e5,2.049
2026-09-26T00:59Z,6816,gA,1.995
2026-09-26T00:59Z,6816,gP,2.045
2026-09-26T00:59Z,6816,g98e5,2.209
2026-09-26T00:59Z,7528,g95e5,2.039
2026-09-26T00:59Z,7528,g98e5,2.195
2026-09-26T00:59Z,11511,g95e5,2.099
2026-09-26T00:59Z,11511,gA,2.049
2026-09-26T00:59Z,11511,gP,2.119
2026-09-26T00:59Z,11511,g98e5,2.289
2026-09-26T00:59Z,11985,g95e5,2.099
2026-09-26T00:59Z,11985,gA,2.029
2026-09-26T00:59Z,11985,g98e5,2.289
2026-09-26T00:59Z,12031,gA,1.840
2026-09-26T00:59Z,12596,g95e5,2.059
2026-09-26T00:59Z,12596,g98e5,2.239
2026-09-26T00:59Z,13029,g95e5,1.889
2026-09-26T00:59Z,13352,g95e5,1.889
2026-09-26T00:59Z,13823,g95e5,1.799
2026-09-26T00:59Z,13823,gA,1.809
2026-09-26T00:59Z,13826,g95e5,1.969
2026-09-26T00:59Z,13826,gA,1.929
2026-09-26T00:59Z,14449,g95e5,1.859
2026-09-26T00:59Z,14449,gA,1.849
2026-09-26T00:59Z,14589,g95e5,1.879
2026-09-26T00:59Z,14589,gA,1.879
2026-09-26T00:59Z,14713,g95e5,1.965
2026-09-26T00:59Z,14713,gA,1.895
2026-09-26T00:59Z,14807,g95e5,1.929
