ts,id,combustible,precio
2026-09-18T01:45Z,27,gA,2.059
2026-09-18T01:45Z,27,gP,2.149
2026-09-18T01:45Z,29,gA,2.004
2026-09-18T01:45Z,29,gP,2.054
2026-09-18T01:45Z,66,gB,1.849
2026-09-18T01:45Z,69,g95e5,1.939
2026-09-18T01:45Z,69,gA,1.919
2026-09-18T01:45Z,69,g98e5,2.059
2026-09-18T01:45Z,72,g95e5,1.909
2026-09-18T01:45Z,72,gA,1.859
2026-09-18T01:45Z,72,gP,1.909
2026-09-18T01:45Z,72,g95e5p,1.959
2026-09-18T01:45Z,256,g95e5,1.889
2026-09-18T01:45Z,256,gA,1.869
2026-09-18T01:45Z,361,gA,1.929
2026-09-18T01:45Z,361,gP,1.979
2026-09-18T01:45Z,363,g95e5,1.969
2026-09-18T01:45Z,363,g95e5p,2.019
2026-09-18T01:45Z,365,g95e5,1.839
2026-09-18T01:45Z,366,g95e5,1.939
2026-09-18T01:45Z,366,g95e5p,1.989
2026-09-18T01:45Z,419,gA,2.064
2026-09-18T01:45Z,419,gP,2.129
2026-09-18T01:45Z,436,g95e5,1.979
2026-09-18T01:45Z,436,gA,1.984
2026-09-18T01:45Z,436,gP,2.034
2026-09-18T01:45Z,436,g95e5p,2.029
2026-09-18T01:45Z,474,g95e5,2.039
2026-09-18T01:45Z,474,gA,1.989
2026-09-18T01:45Z,508,g95e5,1.939
2026-09-18T01:45Z,508,gA,1.929
2026-09-18T01:45Z,508,gP,1.979
2026-09-18T01:45Z,520,gA,2.039
2026-09-18T01:45Z,520,gP,2.089
2026-09-18T01:45Z,525,gA,2.019
2026-09-18T01:45Z,525,gP,2.129
2026-09-18T01:45Z,543,gA,2.059
2026-09-18T01:45Z,543,gP,2.109
2026-09-18T01:45Z,543,gB,1.809
2026-09-18T01:45Z,652,gA,2.009
2026-09-18T01:45Z,652,gP,2.099
2026-09-18T01:45Z,659,gA,2.014
2026-09-18T01:45Z,659,gP,2.139
2026-09-18T01:45Z,661,gA,2.009
2026-09-18T01:45Z,661,gP,2.059
2026-09-18T01:45Z,675,g95e5,1.879
2026-09-18T01:45Z,675,gA,1.829
2026-09-18T01:45Z,675,gP,1.879
2026-09-18T01:45Z,675,g95e5p,1.929
2026-09-18T01:45Z,684,g95e5,1.979
2026-09-18T01:45Z,684,gA,1.989
2026-09-18T01:45Z,684,gP,2.039
2026-09-18T01:45Z,684,g95e5p,2.029
2026-09-18T01:45Z,820,gA,1.979
2026-09-18T01:45Z,839,g95e5,1.869
2026-09-18T01:45Z,947,g95e5,1.959
2026-09-18T01:45Z,947,gA,1.999
2026-09-18T01:45Z,947,gP,2.049
2026-09-18T01:45Z,947,g98e5,2.099
2026-09-18T01:45Z,948,gA,2.069
2026-09-18T01:45Z,948,gP,2.119
2026-09-18T01:45Z,948,gB,1.789
2026-09-18T01:45Z,950,g95e5,2.009
2026-09-18T01:45Z,950,gA,2.024
2026-09-18T01:45Z,950,gP,2.074
2026-09-18T01:45Z,950,g95e5p,2.059
2026-09-18T01:45Z,950,gB,1.804
2026-09-18T01:45Z,951,gA,1.979
2026-09-18T01:45Z,954,gA,2.059
2026-09-18T01:45Z,954,gP,2.109
2026-09-18T01:45Z,955,gA,1.999
2026-09-18T01:45Z,955,gP,2.109
2026-09-18T01:45Z,955,gB,1.769
2026-09-18T01:45Z,963,gA,2.054
2026-09-18T01:45Z,963,gP,2.149
2026-09-18T01:45Z,1029,g95e5,1.824
2026-09-18T01:45Z,1029,gA,1.804
2026-09-18T01:45Z,1171,gA,1.815
2026-09-18T01:45Z,1213,gA,2.059
2026-09-18T01:45Z,1213,gP,2.149
2026-09-18T01:45Z,1354,g95e5,1.989
2026-09-18T01:45Z,1354,gA,1.949
2026-09-18T01:45Z,1354,gP,2.039
2026-09-18T01:45Z,1354,g98e5,2.119
2026-09-18T01:45Z,1355,g95e5,1.989
2026-09-18T01:45Z,1355,gA,1.949
2026-09-18T01:45Z,1355,gP,2.039
2026-09-18T01:45Z,1355,g98e5,2.119
2026-09-18T01:45Z,1377,gA,2.025
2026-09-18T01:45Z,1442,g95e5,1.959
2026-09-18T01:45Z,1442,gA,1.959
2026-09-18T01:45Z,1442,gP,2.019
2026-09-18T01:45Z,1442,g98e5,2.069
2026-09-18T01:45Z,1458,gA,1.989
2026-09-18T01:45Z,1458,gP,2.079
2026-09-18T01:45Z,1471,g95e5,1.968
2026-09-18T01:45Z,1471,gA,1.958
2026-09-18T01:45Z,1492,gA,1.999
2026-09-18T01:45Z,1492,gP,2.079
2026-09-18T01:45Z,1493,gA,1.978
2026-09-18T01:45Z,1493,gP,2.058
2026-09-18T01:45Z,1495,gA,1.978
2026-09-18T01:45Z,1495,gP,2.058
2026-09-18T01:45Z,1636,gB,1.794
2026-09-18T01:45Z,1639,gA,2.009
2026-09-18T01:45Z,1639,gP,2.059
2026-09-18T01:45Z,1942,gA,1.949
2026-09-18T01:45Z,1987,gA,1.989
2026-09-18T01:45Z,1987,gP,2.079
2026-09-18T01:45Z,1988,g95e5,1.999
2026-09-18T01:45Z,1988,gA,1.949
2026-09-18T01:45Z,1988,gP,1.999
2026-09-18T01:45Z,1988,g98e5,2.139
2026-09-18T01:45Z,2066,g95e5,1.819
2026-09-18T01:45Z,2066,gA,1.829
2026-09-18T01:45Z,2066,gP,1.879
2026-09-18T01:45Z,2066,g98e5,1.949
2026-09-18T01:45Z,2265,gA,1.849
2026-09-18T01:45Z,2265,gP,1.899
2026-09-18T01:45Z,2925,g95e5,1.949
2026-09-18T01:45Z,2925,gA,1.909
2026-09-18T01:45Z,2925,gP,1.959
2026-09-18T01:45Z,2925,g95e5p,1.999
2026-09-18T01:45Z,2926,gA,1.964
2026-09-18T01:45Z,2926,gP,2.014
2026-09-18T01:45Z,2929,gA,1.914
2026-09-18T01:45Z,2929,gP,1.964
2026-09-18T01:45Z,2995,gA,1.844
2026-09-18T01:45Z,2995,gP,1.894
2026-09-18T01:45Z,3016,gA,1.959
2026-09-18T01:45Z,3016,gP,2.049
2026-09-18T01:45Z,3018,gA,2.009
2026-09-18T01:45Z,3018,gP,2.059
2026-09-18T01:45Z,3031,gA,2.029
2026-09-18T01:45Z,3031,gP,2.079
2026-09-18T01:45Z,3061,gA,1.949
2026-09-18T01:45Z,3061,gP,1.999
2026-09-18T01:45Z,3067,g95e5,1.889
2026-09-18T01:45Z,3067,gA,1.904
2026-09-18T01:45Z,3067,gP,1.954
2026-09-18T01:45Z,3067,g95e5p,1.939
2026-09-18T01:45Z,3304,g95e5,1.999
2026-09-18T01:45Z,3304,g98e5,2.129
2026-09-18T01:45Z,3371,g95e5,1.909
2026-09-18T01:45Z,3371,gA,1.919
2026-09-18T01:45Z,3429,g95e5,1.929
2026-09-18T01:45Z,3429,gA,1.839
2026-09-18T01:45Z,3429,gP,1.889
2026-09-18T01:45Z,3429,g98e5,2.079
2026-09-18T01:45Z,3430,g95e5,1.929
2026-09-18T01:45Z,3430,gA,1.839
2026-09-18T01:45Z,3430,gP,1.889
2026-09-18T01:45Z,3430,g98e5,2.079
2026-09-18T01:45Z,3488,gA,1.959
2026-09-18T01:45Z,3488,gP,2.009
2026-09-18T01:45Z,3496,gA,1.839
2026-09-18T01:45Z,3496,gP,1.929
2026-09-18T01:45Z,3498,gA,1.974
2026-09-18T01:45Z,3499,gA,2.024
2026-09-18T01:45Z,3499,gP,2.074
2026-09-18T01:45Z,3499,gB,1.739
2026-09-18T01:45Z,3502,g95e5,1.989
2026-09-18T01:45Z,3502,gA,2.039
2026-09-18T01:45Z,3502,gP,2.089
2026-09-18T01:45Z,3537,g95e5,1.929
2026-09-18T01:45Z,3537,gB,1.619
2026-09-18T01:45Z,3718,gA,2.024
2026-09-18T01:45Z,3718,gP,2.114
2026-09-18T01:45Z,3725,gA,1.879
2026-09-18T01:45Z,3725,gP,1.969
2026-09-18T01:45Z,3728,g95e5,1.849
2026-09-18T01:45Z,3728,gA,1.869
2026-09-18T01:45Z,3728,gP,1.919
2026-09-18T01:45Z,3728,g98e5,2.009
2026-09-18T01:45Z,3733,g95e5,1.929
2026-09-18T01:45Z,3733,gA,1.839
2026-09-18T01:45Z,3733,gP,1.889
2026-09-18T01:45Z,3733,g98e5,2.079
2026-09-18T01:45Z,3734,g95e5,1.929
2026-09-18T01:45Z,3734,gA,1.839
2026-09-18T01:45Z,3734,g98e5,2.109
2026-09-18T01:45Z,3747,gA,2.024
2026-09-18T01:45Z,3747,gP,2.114
2026-09-18T01:45Z,3768,g95e5,2.019
2026-09-18T01:45Z,3768,gA,1.939
2026-09-18T01:45Z,3768,gP,1.989
2026-09-18T01:45Z,3768,g95e5p,2.069
2026-09-18T01:45Z,3769,g95e5,1.789
2026-09-18T01:45Z,3769,gA,1.809
2026-09-18T01:45Z,3769,g98e5,1.929
2026-09-18T01:45Z,3819,g95e5,1.969
2026-09-18T01:45Z,3819,gA,1.909
2026-09-18T01:45Z,3819,g98e5,2.089
2026-09-18T01:45Z,3870,g95e5,1.984
2026-09-18T01:45Z,3870,gA,1.914
2026-09-18T01:45Z,3870,gP,1.964
2026-09-18T01:45Z,3870,g98e5,2.124
2026-09-18T01:45Z,3967,g95e5,2.019
2026-09-18T01:45Z,3988,gA,1.989
2026-09-18T01:45Z,3988,gP,2.039
2026-09-18T01:45Z,3988,gB,1.619
2026-09-18T01:45Z,3993,gA,1.984
2026-09-18T01:45Z,3993,gP,2.074
2026-09-18T01:45Z,4006,gA,1.934
2026-09-18T01:45Z,4006,gP,1.984
2026-09-18T01:45Z,4120,g95e5,1.969
2026-09-18T01:45Z,4120,gA,1.909
2026-09-18T01:45Z,4120,gP,1.959
2026-09-18T01:45Z,4120,g95e5p,2.019
2026-09-18T01:45Z,4123,g95e5,1.969
2026-09-18T01:45Z,4123,gA,1.909
2026-09-18T01:45Z,4123,g98e5,2.109
2026-09-18T01:45Z,4128,gA,1.759
2026-09-18T01:45Z,4129,g95e5,1.949
2026-09-18T01:45Z,4129,gA,1.919
2026-09-18T01:45Z,4129,gP,1.969
2026-09-18T01:45Z,4129,g98e5,2.109
2026-09-18T01:45Z,4130,g95e5,1.954
2026-09-18T01:45Z,4130,gA,1.874
2026-09-18T01:45Z,4130,g98e5,2.094
2026-09-18T01:45Z,4184,g95e5,1.789
2026-09-18T01:45Z,4184,gA,1.774
2026-09-18T01:45Z,4295,g95e5,1.929
2026-09-18T01:45Z,4295,gA,1.919
2026-09-18T01:45Z,4295,gP,1.969
2026-09-18T01:45Z,4295,g95e5p,1.979
2026-09-18T01:45Z,4296,g95e5,1.789
2026-09-18T01:45Z,4296,gA,1.809
2026-09-18T01:45Z,4296,gP,1.859
2026-09-18T01:45Z,4296,g98e5,1.899
2026-09-18T01:45Z,4310,g95e5,1.949
2026-09-18T01:45Z,4310,gA,1.974
2026-09-18T01:45Z,4310,gP,2.024
2026-09-18T01:45Z,4310,g98e5,2.039
2026-09-18T01:45Z,4313,gA,1.969
2026-09-18T01:45Z,4313,gP,2.019
2026-09-18T01:45Z,4443,gA,2.045
2026-09-18T01:45Z,4476,gA,2.019
2026-09-18T01:45Z,4476,gP,2.069
2026-09-18T01:45Z,4476,gB,1.959
2026-09-18T01:45Z,4656,g95e5,2.009
2026-09-18T01:45Z,4656,gA,1.989
2026-09-18T01:45Z,4656,gP,2.039
2026-09-18T01:45Z,4656,g95e5p,2.059
2026-09-18T01:45Z,4657,g95e5,2.009
2026-09-18T01:45Z,4657,gA,2.004
2026-09-18T01:45Z,4657,gP,2.054
2026-09-18T01:45Z,4657,g95e5p,2.059
2026-09-18T01:45Z,4662,g95e5,2.009
2026-09-18T01:45Z,4665,g95e5,1.949
2026-09-18T01:45Z,4665,gA,1.939
2026-09-18T01:45Z,4665,gP,1.989
2026-09-18T01:45Z,4665,g95e5p,1.999
2026-09-18T01:45Z,4669,gA,1.999
2026-09-18T01:45Z,4669,gP,2.049
2026-09-18T01:45Z,4684,g95e5,2.029
2026-09-18T01:45Z,4684,gA,2.029
2026-09-18T01:45Z,4684,gP,2.079
2026-09-18T01:45Z,4684,g95e5p,2.079
2026-09-18T01:45Z,4696,g95e5,2.029
2026-09-18T01:45Z,4696,gA,2.024
2026-09-18T01:45Z,4696,gP,2.074
2026-09-18T01:45Z,4697,g95e5,1.919
2026-09-18T01:45Z,4697,gA,1.929
2026-09-18T01:45Z,4697,g95e5p,1.969
2026-09-18T01:45Z,4698,g95e5,1.919
2026-09-18T01:45Z,4698,gA,1.929
2026-09-18T01:45Z,4698,g95e5p,1.969
2026-09-18T01:45Z,4702,g95e5,1.979
2026-09-18T01:45Z,4702,g95e5p,2.029
2026-09-18T01:45Z,4703,g95e5,1.979
2026-09-18T01:45Z,4703,g95e5p,2.029
2026-09-18T01:45Z,4761,gA,1.929
2026-09-18T01:45Z,4761,gP,1.979
2026-09-18T01:45Z,4819,g95e5,1.979
2026-09-18T01:45Z,4819,gA,2.009
2026-09-18T01:45Z,4819,gP,2.099
2026-09-18T01:45Z,4819,g98e5,2.089
2026-09-18T01:45Z,4881,gA,2.024
2026-09-18T01:45Z,4881,gP,2.074
2026-09-18T01:45Z,4882,gA,2.084
2026-09-18T01:45Z,4882,gP,2.159
2026-09-18T01:45Z,4883,g95e5,1.869
2026-09-18T01:45Z,4883,gA,1.869
2026-09-18T01:45Z,4883,gP,1.919
2026-09-18T01:45Z,4883,g95e5p,1.899
2026-09-18T01:45Z,5006,gA,2.054
2026-09-18T01:45Z,5006,gP,2.119
2026-09-18T01:45Z,5036,gA,1.939
2026-09-18T01:45Z,5036,gP,2.029
2026-09-18T01:45Z,5038,gA,1.869
2026-09-18T01:45Z,5038,gP,1.919
2026-09-18T01:45Z,5074,g95e5,2.034
2026-09-18T01:45Z,5074,gA,2.009
2026-09-18T01:45Z,5074,gP,2.099
2026-09-18T01:45Z,5074,g95e5p,2.084
2026-09-18T01:45Z,5081,gA,2.074
2026-09-18T01:45Z,5081,gP,2.124
2026-09-18T01:45Z,5223,gA,2.059
2026-09-18T01:45Z,5301,gA,2.025
2026-09-18T01:45Z,5354,g95e5,2.005
2026-09-18T01:45Z,5354,gA,2.015
2026-09-18T01:45Z,5354,gP,2.105
2026-09-18T01:45Z,5354,g98e5,2.135
2026-09-18T01:45Z,5354,gB,1.735
2026-09-18T01:45Z,5478,g95e5,2.009
2026-09-18T01:45Z,5478,gA,2.015
2026-09-18T01:45Z,5478,g98e5,2.179
2026-09-18T01:45Z,5501,g95e5,1.989
2026-09-18T01:45Z,5501,g98e5,2.109
2026-09-18T01:45Z,5523,gA,2.014
2026-09-18T01:45Z,5523,gP,2.064
2026-09-18T01:45Z,5535,g95e5,1.889
2026-09-18T01:45Z,5535,gA,1.909
2026-09-18T01:45Z,5535,gP,1.959
2026-09-18T01:45Z,5556,g95e5,2.009
2026-09-18T01:45Z,5556,gA,2.034
2026-09-18T01:45Z,5556,gP,2.084
2026-09-18T01:45Z,5559,g95e5,2.009
2026-09-18T01:45Z,5559,g98e5,2.129
2026-09-18T01:45Z,5561,g95e5,1.779
2026-09-18T01:45Z,5561,gA,1.779
