ts,id,combustible,precio
2026-09-03T01:40Z,9,gA,1.737
2026-09-03T01:40Z,66,g95e5,1.789
2026-09-03T01:40Z,66,gA,1.734
2026-09-03T01:40Z,66,gP,1.784
2026-09-03T01:40Z,66,g95e5p,1.839
2026-09-03T01:40Z,66,gB,1.669
2026-09-03T01:40Z,67,g95e5,1.814
2026-09-03T01:40Z,67,gA,1.799
2026-09-03T01:40Z,67,gP,1.849
2026-09-03T01:40Z,68,g95e5,1.814
2026-09-03T01:40Z,68,gA,1.799
2026-09-03T01:40Z,68,gP,1.849
2026-09-03T01:40Z,68,g98e5,1.924
2026-09-03T01:40Z,69,g95e5,1.814
2026-09-03T01:40Z,69,gA,1.759
2026-09-03T01:40Z,69,g98e5,1.934
2026-09-03T01:40Z,69,gB,1.659
2026-09-03T01:40Z,73,g95e5,1.849
2026-09-03T01:40Z,73,gA,1.759
2026-09-03T01:40Z,76,g95e5,1.789
2026-09-03T01:40Z,76,gA,1.759
2026-09-03T01:40Z,76,gP,1.809
2026-09-03T01:40Z,76,g95e5p,1.839
2026-09-03T01:40Z,163,g95e5,1.789
2026-09-03T01:40Z,163,gA,1.779
2026-09-03T01:40Z,163,gP,1.829
2026-09-03T01:40Z,253,g95e5,1.869
2026-09-03T01:40Z,253,gA,1.789
2026-09-03T01:40Z,253,gP,1.839
2026-09-03T01:40Z,253,g95e5p,1.919
2026-09-03T01:40Z,308,g95e5,1.789
2026-09-03T01:40Z,308,gA,1.689
2026-09-03T01:40Z,308,gP,1.739
2026-09-03T01:40Z,308,g95e5p,1.839
2026-09-03T01:40Z,361,g95e5,1.829
2026-09-03T01:40Z,361,gA,1.729
2026-09-03T01:40Z,361,gP,1.779
2026-09-03T01:40Z,361,g95e5p,1.879
2026-09-03T01:40Z,365,g95e5,1.789
2026-09-03T01:40Z,365,gA,1.689
2026-09-03T01:40Z,365,gP,1.739
2026-09-03T01:40Z,409,g95e5,1.839
2026-09-03T01:40Z,409,gA,1.749
2026-09-03T01:40Z,409,gP,1.799
2026-09-03T01:40Z,409,g95e5p,1.889
2026-09-03T01:40Z,409,gB,1.609
2026-09-03T01:40Z,508,gA,1.839
2026-09-03T01:40Z,508,gP,1.889
2026-09-03T01:40Z,525,g95e5,1.879
2026-09-03T01:40Z,525,gA,1.849
2026-09-03T01:40Z,525,gP,1.949
2026-09-03T01:40Z,525,g98e5,2.039
2026-09-03T01:40Z,525,gB,1.779
2026-09-03T01:40Z,652,g95e5,1.869
2026-09-03T01:40Z,652,gA,1.799
2026-09-03T01:40Z,652,gP,1.889
2026-09-03T01:40Z,652,g95e5p,1.919
2026-09-03T01:40Z,675,g95e5,1.789
2026-09-03T01:40Z,675,gA,1.689
2026-09-03T01:40Z,675,gP,1.739
2026-09-03T01:40Z,675,g95e5p,1.839
2026-09-03T01:40Z,831,g95e5,1.904
2026-09-03T01:40Z,831,gA,1.794
2026-09-03T01:40Z,831,gP,1.844
2026-09-03T01:40Z,831,g95e5p,1.954
2026-09-03T01:40Z,923,gA,1.747
2026-09-03T01:40Z,923,gP,1.767
2026-09-03T01:40Z,946,g95e5,1.889
2026-09-03T01:40Z,946,gA,1.819
2026-09-03T01:40Z,946,gB,1.469
2026-09-03T01:40Z,947,g95e5,1.844
2026-09-03T01:40Z,947,gA,1.829
2026-09-03T01:40Z,947,gP,1.879
2026-09-03T01:40Z,947,g98e5,1.984
2026-09-03T01:40Z,950,g95e5,1.869
2026-09-03T01:40Z,950,gA,1.819
2026-09-03T01:40Z,950,gP,1.869
2026-09-03T01:40Z,950,g95e5p,1.919
2026-09-03T01:40Z,950,gB,1.599
2026-09-03T01:40Z,955,g95e5,1.899
2026-09-03T01:40Z,955,gA,1.869
2026-09-03T01:40Z,955,gP,1.949
2026-09-03T01:40Z,955,g98e5,2.039
2026-09-03T01:40Z,955,gB,1.689
2026-09-03T01:40Z,1029,g95e5,1.744
2026-09-03T01:40Z,1029,gA,1.629
2026-09-03T01:40Z,1068,gA,1.637
2026-09-03T01:40Z,1068,gP,1.657
2026-09-03T01:40Z,1174,g95e5,1.729
2026-09-03T01:40Z,1174,gA,1.689
2026-09-03T01:40Z,2093,g95e5,1.634
2026-09-03T01:40Z,2131,gA,1.899
2026-09-03T01:40Z,2265,g95e5,1.729
2026-09-03T01:40Z,2265,gA,1.779
2026-09-03T01:40Z,2265,gP,1.829
2026-09-03T01:40Z,2265,g98e5,1.939
2026-09-03T01:40Z,2926,g95e5,1.789
2026-09-03T01:40Z,2926,gA,1.739
2026-09-03T01:40Z,2926,gP,1.789
2026-09-03T01:40Z,2926,g95e5p,1.839
2026-09-03T01:40Z,2933,gA,1.669
2026-09-03T01:40Z,2933,gP,1.689
2026-09-03T01:40Z,2934,gA,1.669
2026-09-03T01:40Z,2934,gP,1.689
2026-09-03T01:40Z,3016,g95e5,1.829
2026-09-03T01:40Z,3016,gA,1.719
2026-09-03T01:40Z,3016,gP,1.809
2026-09-03T01:40Z,3016,g98e5,1.939
2026-09-03T01:40Z,3074,g95e5,1.879
2026-09-03T01:40Z,3074,gA,1.819
2026-09-03T01:40Z,3074,gP,1.869
2026-09-03T01:40Z,3074,g98e5,2.019
2026-09-03T01:40Z,3091,g95e5,1.799
2026-09-03T01:40Z,3091,gA,1.769
2026-09-03T01:40Z,3091,gP,1.819
2026-09-03T01:40Z,3091,g95e5p,1.849
2026-09-03T01:40Z,3150,g95e5,1.769
2026-09-03T01:40Z,3150,gA,1.769
2026-09-03T01:40Z,3150,gP,1.819
2026-09-03T01:40Z,3150,g95e5p,1.819
2026-09-03T01:40Z,3154,gA,1.707
2026-09-03T01:40Z,3154,gP,1.727
2026-09-03T01:40Z,3194,gA,1.717
2026-09-03T01:40Z,3194,gP,1.737
