ts,id,combustible,precio
2026-09-17T01:58Z,27,g95e5,1.999
2026-09-17T01:58Z,27,gA,2.049
2026-09-17T01:58Z,27,gP,2.139
2026-09-17T01:58Z,29,g95e5,1.969
2026-09-17T01:58Z,29,gA,1.989
2026-09-17T01:58Z,29,gP,2.039
2026-09-17T01:58Z,66,gA,1.844
2026-09-17T01:58Z,66,gP,1.894
2026-09-17T01:58Z,69,g95e5,1.929
2026-09-17T01:58Z,69,gA,1.899
2026-09-17T01:58Z,69,g98e5,2.049
2026-09-17T01:58Z,72,gA,1.839
2026-09-17T01:58Z,72,gP,1.889
2026-09-17T01:58Z,76,g95e5,1.829
2026-09-17T01:58Z,76,gA,1.819
2026-09-17T01:58Z,76,gP,1.869
2026-09-17T01:58Z,76,g95e5p,1.879
2026-09-17T01:58Z,219,gA,1.949
2026-09-17T01:58Z,219,gP,1.999
2026-09-17T01:58Z,220,gA,1.949
2026-09-17T01:58Z,220,gP,1.999
2026-09-17T01:58Z,308,gA,1.829
2026-09-17T01:58Z,308,gP,1.879
2026-09-17T01:58Z,361,g95e5,1.939
2026-09-17T01:58Z,361,gA,1.919
2026-09-17T01:58Z,361,gP,1.969
2026-09-17T01:58Z,361,g95e5p,1.989
2026-09-17T01:58Z,363,g95e5,1.959
2026-09-17T01:58Z,363,gA,1.969
2026-09-17T01:58Z,363,gP,2.059
2026-09-17T01:58Z,363,g95e5p,2.009
2026-09-17T01:58Z,365,g95e5,1.829
2026-09-17T01:58Z,365,gA,1.869
2026-09-17T01:58Z,365,gP,1.919
2026-09-17T01:58Z,366,g95e5,1.929
2026-09-17T01:58Z,366,gA,1.969
2026-09-17T01:58Z,366,gP,2.019
2026-09-17T01:58Z,366,g95e5p,1.979
2026-09-17T01:58Z,409,gB,1.819
2026-09-17T01:58Z,436,g95e5,1.979
2026-09-17T01:58Z,436,gA,1.969
2026-09-17T01:58Z,436,gP,2.019
2026-09-17T01:58Z,436,g95e5p,2.029
2026-09-17T01:58Z,437,g95e5,1.978
2026-09-17T01:58Z,437,gA,1.898
2026-09-17T01:58Z,437,gP,1.964
2026-09-17T01:58Z,437,g98e5,2.087
2026-09-17T01:58Z,520,g95e5,2.009
2026-09-17T01:58Z,520,gA,2.019
2026-09-17T01:58Z,520,gP,2.069
2026-09-17T01:58Z,520,g95e5p,2.059
2026-09-17T01:58Z,525,g95e5,1.989
2026-09-17T01:58Z,525,gA,1.999
2026-09-17T01:58Z,525,gP,2.099
2026-09-17T01:58Z,525,g98e5,2.149
2026-09-17T01:58Z,525,gB,1.929
2026-09-17T01:58Z,543,gA,2.049
2026-09-17T01:58Z,543,gP,2.099
2026-09-17T01:58Z,543,gB,1.799
2026-09-17T01:58Z,579,g95e5,1.819
2026-09-17T01:58Z,579,gA,1.799
2026-09-17T01:58Z,579,gP,1.809
2026-09-17T01:58Z,591,gA,1.999
2026-09-17T01:58Z,652,g95e5,1.999
2026-09-17T01:58Z,652,gA,1.999
2026-09-17T01:58Z,652,gP,2.089
2026-09-17T01:58Z,652,g95e5p,2.049
2026-09-17T01:58Z,661,g95e5,2.029
2026-09-17T01:58Z,661,gA,1.999
2026-09-17T01:58Z,661,gP,2.049
2026-09-17T01:58Z,661,g95e5p,2.079
2026-09-17T01:58Z,675,g95e5,1.859
2026-09-17T01:58Z,675,gA,1.829
2026-09-17T01:58Z,675,gP,1.879
2026-09-17T01:58Z,675,g95e5p,1.909
2026-09-17T01:58Z,684,gA,1.979
2026-09-17T01:58Z,684,gP,2.029
2026-09-17T01:58Z,690,gA,2.019
2026-09-17T01:58Z,690,gP,2.079
2026-09-17T01:58Z,831,g95e5,2.004
2026-09-17T01:58Z,831,g95e5p,2.054
2026-09-17T01:58Z,946,gA,2.039
2026-09-17T01:58Z,946,gB,1.689
2026-09-17T01:58Z,947,g95e5,1.959
2026-09-17T01:58Z,947,gA,1.999
2026-09-17T01:58Z,947,gP,2.049
2026-09-17T01:58Z,947,g98e5,2.099
2026-09-17T01:58Z,948,gA,2.059
2026-09-17T01:58Z,948,gP,2.109
2026-09-17T01:58Z,948,gB,1.769
2026-09-17T01:58Z,950,gA,2.009
2026-09-17T01:58Z,950,gP,2.059
2026-09-17T01:58Z,950,gB,1.789
2026-09-17T01:58Z,952,gA,2.039
2026-09-17T01:58Z,952,gP,2.089
2026-09-17T01:58Z,953,gP,2.059
2026-09-17T01:58Z,954,gA,2.049
2026-09-17T01:58Z,954,gP,2.099
2026-09-17T01:58Z,955,g95e5,1.999
2026-09-17T01:58Z,955,gA,1.989
2026-09-17T01:58Z,955,gP,2.089
2026-09-17T01:58Z,955,g98e5,2.159
2026-09-17T01:58Z,955,gB,1.759
2026-09-17T01:58Z,963,gA,2.039
2026-09-17T01:58Z,963,gP,2.134
2026-09-17T01:58Z,963,g95e5p,2.089
2026-09-17T01:58Z,963,g95e10,2.039
2026-09-17T01:58Z,1029,gA,1.774
2026-09-17T01:58Z,1059,g95e5,1.829
2026-09-17T01:58Z,1059,gA,1.799
2026-09-17T01:58Z,1059,gP,1.809
2026-09-17T01:58Z,1068,gA,1.779
2026-09-17T01:58Z,1068,gP,1.799
2026-09-17T01:58Z,1109,g95e5,1.839
2026-09-17T01:58Z,1109,gA,1.798
