ts,combustible,precio
2026-08-16T13:22Z,g95e5,1.754
2026-08-16T13:22Z,gA,1.944
2026-08-16T13:22Z,gP,2.054
2026-08-16T13:22Z,g95e5p,1.864
2026-08-17T07:41Z,gA,1.954
2026-08-17T07:41Z,gP,2.064
2026-08-17T10:19Z,g95e5,1.764
2026-08-17T10:19Z,gA,1.944
2026-08-17T10:19Z,gP,2.054
2026-08-17T10:19Z,g95e5p,1.874
2026-08-17T13:30Z,g95e5,1.754
2026-08-17T13:30Z,g95e5p,1.864
2026-08-18T13:34Z,g95e5,1.764
2026-08-18T13:34Z,g95e5p,1.874
2026-08-18T16:16Z,g95e5,1.754
2026-08-18T16:16Z,g95e5p,1.864
2026-08-18T22:09Z,gA,1.964
2026-08-18T22:09Z,gP,2.074
2026-08-19T07:28Z,g95e5,1.764
2026-08-19T07:28Z,gA,1.974
2026-08-19T07:28Z,gP,2.084
2026-08-19T07:28Z,g95e5p,1.874
2026-08-19T10:16Z,gA,1.964
2026-08-19T10:16Z,gP,2.074
2026-08-19T13:35Z,g95e5,1.754
2026-08-19T13:35Z,g95e5p,1.864
2026-08-19T22:12Z,g95e5,1.774
2026-08-19T22:12Z,gA,1.974
2026-08-19T22:12Z,gP,2.084
2026-08-19T22:12Z,g95e5p,1.884
2026-08-20T07:31Z,g95e5,1.784
2026-08-20T07:31Z,g95e5p,1.894
2026-08-20T10:17Z,gA,1.984
2026-08-20T10:17Z,gP,2.094
2026-08-20T13:37Z,g95e5,1.774
2026-08-20T13:37Z,gA,1.974
2026-08-20T13:37Z,gP,2.084
2026-08-20T13:37Z,g95e5p,1.884
2026-08-21T07:33Z,g95e5,1.784
2026-08-21T07:33Z,gA,1.984
2026-08-21T07:33Z,gP,2.094
2026-08-21T07:33Z,g95e5p,1.894
