ts,combustible,precio
2026-08-16T16:10Z,g95e5,1.839
2026-08-16T19:12Z,g95e5,1.829
2026-08-17T06:26Z,gA,1.905
2026-08-17T08:28Z,gA,1.895
2026-08-17T09:27Z,g95e5,1.839
2026-08-17T13:30Z,g95e5,1.829
2026-08-17T15:14Z,g95e5,1.839
2026-08-17T18:19Z,g95e5,1.829
2026-08-17T22:11Z,g95e5,1.839
2026-08-17T22:11Z,gA,1.899
2026-08-17T22:11Z,g98e5,1.959
2026-08-17T22:11Z,g95e5p,1.919
2026-08-18T08:20Z,g95e5,1.849
2026-08-18T11:14Z,g95e5,1.839
2026-08-18T14:20Z,gA,1.909
2026-08-18T15:19Z,g95e5,1.849
2026-08-18T18:17Z,g95e5,1.839
2026-08-18T18:17Z,gA,1.899
2026-08-18T22:09Z,gA,1.879
2026-08-18T22:09Z,glp,1.155
2026-08-19T09:20Z,g95e5,1.849
